RunID,Evaluations,Current_Fitness,Best_Fitness,Temperature,Operator
12,705402,1296.53,867.23,33.0499,2OPT
12,705502,1379.14,867.23,32.5578,2OPT
12,705602,1465.5,867.23,32.0731,2OPT
12,705702,1426.25,867.23,31.5955,LOCAL_SWAP
12,705802,1525.79,867.23,31.1251,INSERT
12,705902,1523.78,867.23,30.6617,REMOVE
12,706002,1543.05,867.23,30.2051,2OPT
12,706102,1535.23,867.23,29.7554,REMOVE
12,706202,1594.73,867.23,29.3124,ROUTE_MERGE
12,706302,1320.51,867.23,28.8759,2OPT
12,706402,1240.22,867.23,28.446,INSERT
12,706502,1311.07,867.23,28.0225,REMOVE
12,706602,1339.22,867.23,27.6052,REMOVE
12,706702,1467.65,867.23,27.1942,INSERT
12,706802,1330.71,867.23,26.7893,INSERT
12,706902,1538.42,867.23,26.3904,GLOBAL_SWAP
12,707002,1286.48,867.23,25.9975,INSERT
12,707102,1421.59,867.23,25.6104,ROUTE_MERGE
12,707202,1376.26,867.23,25.2291,2OPT
12,707302,1227.74,867.23,24.8535,2OPT
12,707402,1294.02,867.23,24.4834,REMOVE
12,707502,1341.84,867.23,24.1189,2OPT
12,707602,1328.5,867.23,23.7598,LOCAL_SWAP
12,707702,1325.03,867.23,23.406,2OPT
12,707802,1207.75,867.23,23.0575,INSERT
12,707902,1320.62,867.23,22.7142,REMOVE
12,708002,1313.27,867.23,22.376,INSERT
12,708102,1236.59,867.23,22.0428,2OPT
12,708202,1304.04,867.23,21.7146,INSERT
12,708302,1200.75,867.23,21.3913,2OPT
12,708402,1206.85,867.23,21.0728,2OPT
12,708502,1224.12,867.23,20.7591,2OPT
12,708602,1206.56,867.23,20.45,LOCAL_SWAP
12,708702,1158.62,867.23,20.1455,INSERT
12,708802,1256.92,867.23,19.8456,2OPT
12,708902,1245.64,867.23,19.5501,2OPT
12,709002,1175.56,867.23,19.259,2OPT
12,709102,1300.39,867.23,18.9722,GLOBAL_SWAP
12,709202,1337.14,867.23,18.6898,2OPT
12,709302,1287.61,867.23,18.4115,LOCAL_SWAP
12,709402,1247.92,867.23,18.1374,2OPT
12,709502,1271.71,867.23,17.8673,2OPT
12,709602,1246.47,867.23,17.6013,ROUTE_MERGE
12,709702,1164.53,867.23,17.3392,2OPT
12,709802,1186.81,867.23,17.081,INSERT
12,709902,1193.42,867.23,16.8267,INSERT
12,710002,1112.35,867.23,16.5762,INSERT
12,710102,1149.42,867.23,16.3294,INSERT
12,710202,1207.38,867.23,16.0862,INSERT
12,710302,1212.56,867.23,15.8467,2OPT
12,710402,1214.21,867.23,15.6108,REMOVE
12,710502,1281.25,867.23,15.3784,2OPT
12,710602,1172.05,867.23,15.1494,INSERT
12,710702,1138.19,867.23,14.9238,INSERT
12,710802,1134.55,867.23,14.7016,GLOBAL_SWAP
12,710902,1138.6,867.23,14.4827,INSERT
12,711002,1217.48,867.23,14.2671,LOCAL_SWAP
12,711102,1209.74,867.23,14.0547,2OPT
12,711202,1159.38,867.23,13.8454,INSERT
12,711302,1133.44,867.23,13.6393,INSERT
12,711402,1135.14,867.23,13.4362,GLOBAL_SWAP
12,711502,1092.8,867.23,13.2361,INSERT
12,711602,1104.46,867.23,13.0391,INSERT
12,711702,1144.47,867.23,12.8449,2OPT
12,711802,1108.28,867.23,12.6537,INSERT
12,711902,1140.2,867.23,12.4653,GLOBAL_SWAP
12,712002,1139.7,867.23,12.2797,2OPT
12,712102,1195.44,867.23,12.0968,ROUTE_MERGE
12,712202,1140.44,867.23,11.9167,2OPT
12,712302,1145.4,867.23,11.7393,2OPT
12,712402,1168.86,867.23,11.5645,INSERT
12,712502,1190.89,867.23,11.3923,2OPT
12,712602,1267.27,867.23,11.2227,2OPT
12,712702,1179.56,867.23,11.0556,2OPT
12,712802,1130.07,867.23,10.891,REMOVE
12,712902,1129.37,867.23,10.7288,2OPT
12,713002,1117.81,867.23,10.5691,INSERT
12,713102,1135.86,867.23,10.4117,INSERT
12,713202,1130.37,867.23,10.2567,2OPT
12,713302,1115.33,867.23,10.104,2OPT
12,713402,1148.73,867.23,9.95354,LOCAL_SWAP
12,713502,1153.32,867.23,9.80534,ROUTE_MERGE
12,713602,1143.73,867.23,9.65935,2OPT
12,713702,1128.95,867.23,9.51553,2OPT
12,713802,1125.79,867.23,9.37385,ROUTE_MERGE
12,713902,1098.42,867.23,9.23428,GLOBAL_SWAP
12,714002,1057.31,867.23,9.09679,INSERT
12,714102,1118.1,867.23,8.96135,INSERT
12,714202,1065.78,867.23,8.82792,REMOVE
12,714302,1092.15,867.23,8.69648,REMOVE
12,714402,1067.3,867.23,8.567,ROUTE_MERGE
12,714502,1067.26,867.23,8.43944,LOCAL_SWAP
12,714602,1026.13,867.23,8.31378,GLOBAL_SWAP
12,714702,1025.24,867.23,8.19,INSERT
12,714802,1065.99,867.23,8.06806,INSERT
12,714902,1081.67,867.23,7.94793,INSERT
12,715002,1049.01,867.23,7.82959,REMOVE
12,715102,1087.7,867.23,7.71302,GLOBAL_SWAP
12,715202,1061.39,867.23,7.59818,2OPT
12,715302,1070.95,867.23,7.48505,2OPT
12,715402,1049.58,867.23,7.3736,INSERT
12,715502,1033.94,867.23,7.26381,2OPT
12,715602,1012.98,867.23,7.15566,2OPT
12,715702,1040.58,867.23,7.04912,2OPT
12,715802,1014.1,867.23,6.94416,INSERT
12,715902,1032.33,867.23,6.84077,LOCAL_SWAP
12,716002,1037.86,867.23,6.73892,REMOVE
12,716102,1016.84,867.23,6.63858,2OPT
12,716202,1009.61,867.23,6.53974,INSERT
12,716302,976.151,867.23,6.44237,ROUTE_MERGE
12,716402,970.059,867.23,6.34644,2OPT
12,716502,973.557,867.23,6.25195,2OPT
12,716602,999.717,867.23,6.15886,2OPT
12,716702,982.251,867.23,6.06716,LOCAL_SWAP
12,716802,974.139,867.23,5.97683,ROUTE_MERGE
12,716902,977.426,867.23,5.88784,2OPT
12,717002,1010.46,867.23,5.80017,INSERT
12,717102,999.094,867.23,5.71381,2OPT
12,717202,1003.43,867.23,5.62874,2OPT
12,717302,980.646,867.23,5.54493,2OPT
12,717402,979.655,867.23,5.46237,INSERT
12,717502,968.214,867.23,5.38104,INSERT
12,717602,986.734,867.23,5.30092,ROUTE_MERGE
12,717702,992.479,867.23,5.222,2OPT
12,717802,978.05,867.23,5.14425,INSERT
12,717902,978.207,867.23,5.06765,REMOVE
12,718002,971.824,867.23,4.9922,ROUTE_MERGE
12,718102,971.87,867.23,4.91787,ROUTE_MERGE
12,718202,957.158,867.23,4.84465,INSERT
12,718302,954.901,867.23,4.77251,ROUTE_MERGE
12,718402,960.578,867.23,4.70146,ROUTE_MERGE
12,718502,951.827,867.23,4.63145,2OPT
12,718602,956.243,867.23,4.5625,INSERT
12,718702,952.811,867.23,4.49456,INSERT
12,718802,949.918,867.23,4.42764,LOCAL_SWAP
12,718902,938.454,867.23,4.36172,LOCAL_SWAP
12,719002,945.395,867.23,4.29678,ROUTE_MERGE
12,719102,947.021,867.23,4.2328,LOCAL_SWAP
12,719202,962.855,867.23,4.16978,ROUTE_MERGE
12,719302,951.118,867.23,4.1077,REMOVE
12,719402,950.666,867.23,4.04653,LOCAL_SWAP
12,719502,945.426,867.23,3.98629,REMOVE
12,719602,947.428,867.23,3.92693,ROUTE_MERGE
12,719702,955.131,867.23,3.86846,2OPT
12,719802,940.064,867.23,3.81087,REMOVE
12,719902,938.584,867.23,3.75413,GLOBAL_SWAP
12,720002,940.632,867.23,3.69823,2OPT
12,720102,933.595,867.23,3.64317,REMOVE
12,720202,930.356,867.23,3.58892,INSERT
12,720302,936,867.23,3.53549,REMOVE
12,720402,929.826,867.23,3.48285,2OPT
12,720502,923.562,867.23,3.43099,ROUTE_MERGE
12,720602,935.717,867.23,3.3799,2OPT
12,720702,925.454,867.23,3.32958,INSERT
12,720802,922.166,867.23,3.28001,REMOVE
12,720902,923.566,867.23,3.23117,LOCAL_SWAP
12,721002,922.876,867.23,3.18306,2OPT
12,721102,924.605,867.23,3.13567,ROUTE_MERGE
12,721202,930.642,867.23,3.08898,LOCAL_SWAP
12,721302,930.776,867.23,3.04299,INSERT
12,721402,929.782,867.23,2.99768,ROUTE_MERGE
12,721502,929.782,867.23,2.95305,2OPT
12,721602,930.19,867.23,2.90908,INSERT
12,721702,917.641,867.23,2.86576,2OPT
12,721802,919.171,867.23,2.8231,INSERT
12,721902,927.231,867.23,2.78106,ROUTE_MERGE
12,722002,949.428,867.23,2.73965,REMOVE
12,722102,952.34,867.23,2.69886,LOCAL_SWAP
12,722202,952.988,867.23,2.65868,2OPT
12,722302,950.288,867.23,2.61909,INSERT
12,722402,943.28,867.23,2.5801,LOCAL_SWAP
12,722502,940.484,867.23,2.54168,INSERT
12,722602,920.756,867.23,2.50384,GLOBAL_SWAP
12,722702,920.709,867.23,2.46656,INSERT
12,722802,916.418,867.23,2.42983,ROUTE_MERGE
12,722902,909.396,867.23,2.39366,2OPT
12,723002,915.929,867.23,2.35802,2OPT
12,723102,911.223,867.23,2.32291,INSERT
12,723202,910.567,867.23,2.28832,2OPT
